ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	comparison
aspartate family amino acid biosynthetic process	aspartate family amino acid biosynthetic process	17/291	47/5859	0.361702127659574	7.2825180960737	9.88533608568024	3.04715410834609e-11	1.33513462905164e-09	1.12516798515937e-09	YNL277W/YER091C/YGL184C/YLR180W/YIR034C/YER052C/YOL064C/YLR303W/YGL125W/YDR158W/YDR502C/YHR208W/YDL131W/YPR145W/YGL202W/YJR139C/YDL182W	17	primary_DOWN_GO
L-methionine biosynthetic process	L-methionine biosynthetic process	13/291	26/5859	0.5	10.0670103092784	10.591960686657	4.99792399186739e-11	2.0803858616148e-09	1.75321912662085e-09	YNL277W/YER091C/YGL184C/YLR180W/YER052C/YOL064C/YLR303W/YGL125W/YDR158W/YDR502C/YHR208W/YGL202W/YJR139C	13	primary_DOWN_GO
methionine biosynthetic process	methionine biosynthetic process	13/291	26/5859	0.5	10.0670103092784	10.591960686657	4.99792399186739e-11	2.0803858616148e-09	1.75321912662085e-09	YNL277W/YER091C/YGL184C/YLR180W/YER052C/YOL064C/YLR303W/YGL125W/YDR158W/YDR502C/YHR208W/YGL202W/YJR139C	13	primary_DOWN_GO
methionine metabolic process	methionine metabolic process	13/291	27/5859	0.481481481481481	9.69415807560137	10.3507595861065	9.21370798952232e-11	3.7416643420865e-09	3.1532407573898e-09	YNL277W/YER091C/YGL184C/YLR180W/YER052C/YOL064C/YLR303W/YGL125W/YDR158W/YDR502C/YHR208W/YGL202W/YJR139C	13	primary_DOWN_GO
vitamin metabolic process	vitamin metabolic process	19/291	65/5859	0.292307692307692	5.88532910388581	9.05384016717638	1.45543559986106e-10	5.63558203202015e-09	4.74931616796767e-09	YGR144W/YPR121W/YBR092C/YLR058C/YCR020C/YGL125W/YBR256C/YGR204W/YBR240C/YMR096W/YGR267C/YPL214C/YOL055C/YOL143C/YEL029C/YMR095C/YHR063C/YOR143C/YPL258C	19	primary_DOWN_GO
water-soluble vitamin metabolic process	water-soluble vitamin metabolic process	19/291	65/5859	0.292307692307692	5.88532910388581	9.05384016717638	1.45543559986106e-10	5.63558203202015e-09	4.74931616796767e-09	YGR144W/YPR121W/YBR092C/YLR058C/YCR020C/YGL125W/YBR256C/YGR204W/YBR240C/YMR096W/YGR267C/YPL214C/YOL055C/YOL143C/YEL029C/YMR095C/YHR063C/YOR143C/YPL258C	19	primary_DOWN_GO
homoserine metabolic process	homoserine metabolic process	10/291	15/5859	0.666666666666667	13.4226804123711	11.0122840089708	1.89129190806796e-10	7.15682051575718e-09	6.03132084558515e-09	YNL277W/YGL184C/YAL012W/YER052C/YGR155W/YLR303W/YHR112C/YDR158W/YJR130C/YJR139C	10	primary_DOWN_GO
non-proteinogenic amino acid metabolic process	non-proteinogenic amino acid metabolic process	12/291	24/5859	0.5	10.0670103092784	10.1746824781217	2.85325826889168e-10	1.05570555948992e-08	8.89682636826342e-09	YNL277W/YGL184C/YAL012W/YJL088W/YMR062C/YER069W/YGR155W/YLR303W/YHR112C/YOL140W/YJL071W/YJR130C	12	primary_DOWN_GO
endopeptidase activity	endopeptidase activity	21/291	83/5859	0.253012048192771	5.09414979505651	8.58738130293633	3.04706621953751e-10	1.1029054903326e-08	9.29459787332609e-09	YDR261C-D/YNL284C-B/YMR045C/YLR227W-B/YJR029W/YJR027W/YDR210C-D/YDR098C-B/YPR158C-D/YGR027W-B/YNL054W-B/YER160C/YDR365W-B/YER138C/YBR012W-B/YPR137C-B/YML045W/YGR161C-D/YPR158W-B/YBL005W-B/YMR050C	21	primary_DOWN_GO
sulfate assimilation	sulfate assimilation	9/291	12/5859	0.75	15.1005154639175	11.1771384404726	3.14550174374115e-10	1.11431072411256e-08	9.39071405242318e-09	YJR010W/YKL001C/YJR137C/YFR030W/YPR167C/YKR069W/YBR213W/YOL064C/YLR303W	9	primary_DOWN_GO
nuclease activity	nuclease activity	27/291	142/5859	0.190140845070423	3.82829969507768	7.79932589368877	9.22415126005386e-10	3.19962746833118e-08	2.69644597141487e-08	YDR261C-D/YNL284C-B/YMR045C/YLR227W-B/YJR029W/YNL221C/YJR027W/YDR210C-D/YDR098C-B/YPR158C-D/YGR027W-B/YNL054W-B/YER160C/YDR365W-B/YFL002W-A/YER138C/YBR012W-B/YOR192C-B/YDR261W-B/YBL100W-B/YPR137C-B/YML045W/YAR009C/YGR161C-D/YPR158W-B/YBL005W-B/YMR050C	27	primary_DOWN_GO
pyrimidine-containing compound metabolic process	pyrimidine-containing compound metabolic process	15/291	46/5859	0.326086956521739	6.5654415060511	8.66263352435789	2.44964203272472e-09	8.32378364180952e-08	7.0147644030549e-08	YGR144W/YPR121W/YBR092C/YJR109C/YCR020C/YLR420W/YOR303W/YGL224C/YBR240C/YPL214C/YKL216W/YOL055C/YER037W/YOR143C/YPL258C	15	primary_DOWN_GO
arginine metabolic process	arginine metabolic process	10/291	19/5859	0.526315789473684	10.5968529571351	9.57791067396849	4.86758756589983e-09	1.58912417592612e-07	1.33921449439514e-07	YHR018C/YJL088W/YOL058W/YMR062C/YER069W/YJR109C/YOR303W/YOR130C/YOL140W/YJL071W	10	primary_DOWN_GO
serine family amino acid biosynthetic process	serine family amino acid biosynthetic process	10/291	19/5859	0.526315789473684	10.5968529571351	9.57791067396849	4.86758756589983e-09	1.58912417592612e-07	1.33921449439514e-07	YNL277W/YIL074C/YAL012W/YER052C/YOR184W/YGR155W/YLR058C/YLR303W/YDR158W/YJR139C	10	primary_DOWN_GO
hydrogen sulfide biosynthetic process	hydrogen sulfide biosynthetic process	7/291	8/5859	0.875	17.6172680412371	10.751303815161	5.32981155484297e-09	1.67436532807803e-07	1.41105040766746e-07	YJR010W/YKL001C/YJR137C/YFR030W/YPR167C/YAL012W/YGR155W	7	primary_DOWN_GO
hydrogen sulfide metabolic process	hydrogen sulfide metabolic process	7/291	8/5859	0.875	17.6172680412371	10.751303815161	5.32981155484297e-09	1.67436532807803e-07	1.41105040766746e-07	YJR010W/YKL001C/YJR137C/YFR030W/YPR167C/YAL012W/YGR155W	7	primary_DOWN_GO
transition metal ion transport	transition metal ion transport	17/291	69/5859	0.246376811594203	4.96055580457194	7.56507025008665	2.44689214653981e-08	7.54458411849775e-07	6.35810376479058e-07	YHL047C/YOL158C/YIL121W/YLR130C/YML123C/YEL065W/YHL040C/YOR384W/YKL175W/YMR058W/YMR301C/YLR034C/YKL220C/YBR085W/YER145C/YOR383C/YOR382W	17	primary_DOWN_GO
aromatic amino acid family biosynthetic process	aromatic amino acid family biosynthetic process	10/291	23/5859	0.434782608695652	8.75392200806813	8.51724754314337	5.04448178135645e-08	1.52710221199245e-06	1.28694626115754e-06	YKL211C/YER055C/YDR354W/YIL116W/YGL026C/YCL030C/YGL202W/YFR025C/YBR248C/YOR202W	10	primary_DOWN_GO
thiamine-containing compound metabolic process	thiamine-containing compound metabolic process	9/291	18/5859	0.5	10.0670103092784	8.80700664093224	5.32977966054709e-08	1.5846577026448e-06	1.33545042998295e-06	YGR144W/YPR121W/YBR092C/YCR020C/YBR240C/YPL214C/YOL055C/YOR143C/YPL258C	9	primary_DOWN_GO
glutamine family amino acid metabolic process	glutamine family amino acid metabolic process	14/291	49/5859	0.285714285714286	5.75257731958763	7.63678791575537	5.70551425351409e-08	1.66661074247385e-06	1.40451532778103e-06	YHR018C/YJL088W/YOL058W/YMR062C/YER069W/YKL211C/YJR109C/YOR303W/YOR130C/YMR096W/YOL140W/YDL066W/YJL071W/YMR095C	14	primary_DOWN_GO
glutamine family amino acid biosynthetic process	glutamine family amino acid biosynthetic process	11/291	29/5859	0.379310344827586	7.63704230359047	8.19050862932523	5.8408642656385e-08	1.67673086246347e-06	1.41304393214086e-06	YHR018C/YJL088W/YOL058W/YMR062C/YER069W/YJR109C/YOR303W/YOR130C/YOL140W/YDL066W/YJL071W	11	primary_DOWN_GO
iron ion transport	iron ion transport	13/291	42/5859	0.30952380952381	6.2319587628866	7.77877107242917	5.96193935136499e-08	1.6824794949191e-06	1.41788852013729e-06	YHL047C/YOL158C/YEL065W/YHL040C/YOR384W/YMR058W/YMR301C/YLR034C/YKL220C/YBR085W/YER145C/YOR383C/YOR382W	13	primary_DOWN_GO
transmembrane transporter activity	transmembrane transporter activity	45/291	395/5859	0.113924050632911	2.29374918439254	6.08646117945483	7.62679530949297e-08	2.1164356983843e-06	1.7835996750095e-06	YDR345C/YHR094C/YLR092W/YLR004C/YHL047C/YOL158C/YHL028W/YIL121W/YGR138C/YOL119C/YOR222W/YGR055W/YPL274W/YHR162W/YGL186C/YLR130C/YBR104W/YOR130C/YKL120W/YHL036W/YHL016C/YER060W-A/YDL054C/YDL198C/YML123C/YLL061W/YEL065W/YJL212C/YHL040C/YOR192C/YLL052C/YKL175W/YLR237W/YDR046C/YMR058W/YMR301C/YLL053C/YPL058C/YHR092C/YLL055W/YLR034C/YBR294W/YAL067C/YBR085W/YER145C	45	primary_DOWN_GO
vitamin biosynthetic process	vitamin biosynthetic process	14/291	52/5859	0.269230769230769	5.42069785884219	7.31961362507082	1.30544598498177e-07	3.50575413708814e-06	2.95443038706401e-06	YGR144W/YPR121W/YBR256C/YBR240C/YMR096W/YGR267C/YPL214C/YOL055C/YOL143C/YEL029C/YMR095C/YHR063C/YOR143C/YPL258C	14	primary_DOWN_GO
water-soluble vitamin biosynthetic process	water-soluble vitamin biosynthetic process	14/291	52/5859	0.269230769230769	5.42069785884219	7.31961362507082	1.30544598498177e-07	3.50575413708814e-06	2.95443038706401e-06	YGR144W/YPR121W/YBR256C/YBR240C/YMR096W/YGR267C/YPL214C/YOL055C/YOL143C/YEL029C/YMR095C/YHR063C/YOR143C/YPL258C	14	primary_DOWN_GO
aromatic amino acid metabolic process	aromatic amino acid metabolic process	13/291	45/5859	0.288888888888889	5.81649484536082	7.41432139556457	1.49014437321198e-07	3.93823870063166e-06	3.31890133582551e-06	YLR134W/YKL211C/YER055C/YJL060W/YDR354W/YIL116W/YGL026C/YCL030C/YGL202W/YFR025C/YBR248C/YBR145W/YOR202W	13	primary_DOWN_GO
transferase activity	transferase activity	78/291	900/5859	0.0866666666666667	1.74494845360825	5.55292730974383	1.77569883748496e-07	4.61959150689448e-06	3.89310287889384e-06	YGR144W/YJR010W/YKL001C/YNL277W/YDR261C-D/YER091C/YKR069W/YPR121W/YLR180W/YJL088W/YDR019C/YNL284C-B/YMR062C/YER069W/YER175C/YER052C/YOR184W/YMR265C/YER055C/YLR058C/YMR045C/YJL060W/YNL104C/YLR303W/YDR354W/YBR256C/YLR227W-B/YNL191W/YOL140W/YDR502C/YJR029W/YPL188W/YHR208W/YJR027W/YDL131W/YDR210C-D/YIL116W/YPL214C/YDR126W/YDR098C-B/YJL071W/YGL202W/YOL055C/YOL143C/YEL029C/YBR248C/YGR154C/YJR130C/YLL062C/YPR158C-D/YNR069C/YGR027W-B/YER024W/YOR143C/YDL182W/YMR120C/YNL054W-B/YER160C/YDR365W-B/YFL002W-A/YEL040W/YNL024C/YER138C/YPL258C/YBR012W-B/YGR157W/YOR192C-B/YDR261W-B/YBL100W-B/YJL218W/YPR137C-B/YDR437W/YML045W/YAR009C/YGR161C-D/YPR158W-B/YBL005W-B/YMR050C	78	primary_DOWN_GO
homocysteine metabolic process	homocysteine metabolic process	7/291	11/5859	0.636363636363636	12.8125585754452	8.96413112270774	1.93048011979742e-07	4.87007484767076e-06	4.10419457685799e-06	YNL277W/YGL184C/YAL012W/YGR155W/YLR303W/YHR112C/YJR130C	7	primary_DOWN_GO
non-proteinogenic amino acid biosynthetic process	non-proteinogenic amino acid biosynthetic process	7/291	11/5859	0.636363636363636	12.8125585754452	8.96413112270774	1.93048011979742e-07	4.87007484767076e-06	4.10419457685799e-06	YNL277W/YJL088W/YMR062C/YER069W/YLR303W/YOL140W/YJL071W	7	primary_DOWN_GO
peptidase activity	peptidase activity	23/291	140/5859	0.164285714285714	3.30773195876289	6.31772763324645	2.897709470464e-07	7.16131013990624e-06	6.03510442010117e-06	YDR261C-D/YNL284C-B/YMR045C/YLR227W-B/YNL191W/YJR029W/YJR027W/YDR210C-D/YDR098C-B/YPR158C-D/YGR027W-B/YNL054W-B/YER160C/YDR365W-B/YER138C/YOL154W/YBR012W-B/YPR137C-B/YML045W/YGR161C-D/YPR158W-B/YBL005W-B/YMR050C	23	primary_DOWN_GO
ornithine metabolic process	ornithine metabolic process	5/291	5/5859	1	20.1340206185567	9.78445061564195	2.92473927635811e-07	7.16131013990624e-06	6.03510442010117e-06	YJL088W/YMR062C/YER069W/YOL140W/YJL071W	5	primary_DOWN_GO
sulfur compound transport	sulfur compound transport	10/291	27/5859	0.37037037037037	7.45704467353952	7.68738231711231	3.11328542805078e-07	7.51249309812254e-06	6.33105945933134e-06	YLR092W/YGR055W/YPL274W/YKL120W/YHL036W/YLL061W/YOR192C/YLR237W/YLL055W/YBR294W	10	primary_DOWN_GO
L-amino acid catabolic process	L-amino acid catabolic process	13/291	48/5859	0.270833333333333	5.45296391752577	7.08134774488839	3.4405467014518e-07	7.9562642471073e-06	6.70504203660125e-06	YLR134W/YAL012W/YDR019C/YIR034C/YMR189W/YMR096W/YDR502C/YHR208W/YIL116W/YGL202W/YMR095C/YAL044C/YBR145W	13	primary_DOWN_GO
proteinogenic amino acid catabolic process	proteinogenic amino acid catabolic process	13/291	48/5859	0.270833333333333	5.45296391752577	7.08134774488839	3.4405467014518e-07	7.9562642471073e-06	6.70504203660125e-06	YLR134W/YAL012W/YDR019C/YIR034C/YMR189W/YMR096W/YDR502C/YHR208W/YIL116W/YGL202W/YMR095C/YAL044C/YBR145W	13	primary_DOWN_GO
vitamin binding	vitamin binding	13/291	48/5859	0.270833333333333	5.45296391752577	7.08134774488839	3.4405467014518e-07	7.9562642471073e-06	6.70504203660125e-06	YLR134W/YGL184C/YAL012W/YOR184W/YLR058C/YJL060W/YLR303W/YHR112C/YOL140W/YIL116W/YGL202W/YJR130C/YOR143C	13	primary_DOWN_GO
imidazole-containing compound metabolic process	imidazole-containing compound metabolic process	6/291	8/5859	0.75	15.1005154639175	9.12297528852207	3.67402786197699e-07	8.15634185358891e-06	6.87365493335484e-06	YER055C/YIL116W/YCL030C/YFR025C/YBR248C/YOR202W	6	primary_DOWN_GO
L-histidine biosynthetic process	L-histidine biosynthetic process	6/291	8/5859	0.75	15.1005154639175	9.12297528852207	3.67402786197699e-07	8.15634185358891e-06	6.87365493335484e-06	YER055C/YIL116W/YCL030C/YFR025C/YBR248C/YOR202W	6	primary_DOWN_GO
L-histidine metabolic process	L-histidine metabolic process	6/291	8/5859	0.75	15.1005154639175	9.12297528852207	3.67402786197699e-07	8.15634185358891e-06	6.87365493335484e-06	YER055C/YIL116W/YCL030C/YFR025C/YBR248C/YOR202W	6	primary_DOWN_GO
catalytic activity, acting on DNA	catalytic activity, acting on DNA	27/291	189/5859	0.142857142857143	2.87628865979381	5.99391515625168	4.9554473718399e-07	1.08563419396229e-05	9.14904618651328e-06	YDR261C-D/YNL284C-B/YMR045C/YLR227W-B/YJR029W/YJR027W/YDR210C-D/YDR098C-B/YIL009C-A/YPR158C-D/YGR027W-B/YNL054W-B/YER160C/YDR365W-B/YFL002W-A/YER138C/YBR012W-B/YOR192C-B/YDR261W-B/YBL100W-B/YPR137C-B/YML045W/YAR009C/YGR161C-D/YPR158W-B/YBL005W-B/YMR050C	27	primary_DOWN_GO
primary alcohol metabolic process	primary alcohol metabolic process	11/291	35/5859	0.314285714285714	6.32783505154639	7.22679398821749	5.386546130698e-07	1.16475315683275e-05	9.81581133591311e-06	YGR144W/YLR134W/YPR121W/YCR020C/YBR240C/YPL214C/YOL055C/YBR145W/YER073W/YOR143C/YPL258C	11	primary_DOWN_GO
transmembrane transport	transmembrane transport	49/291	479/5859	0.102296450939457	2.05963885242021	5.53230426507161	5.51137649821992e-07	1.16568396354218e-05	9.82365559286695e-06	YDR345C/YHR094C/YLR092W/YLR004C/YHL047C/YOL158C/YHL028W/YIR034C/YIL121W/YGR138C/YOL119C/YOR222W/YGR055W/YPL274W/YHR162W/YGL186C/YLR130C/YBR104W/YOR130C/YKL120W/YHL036W/YHL016C/YER060W-A/YDL054C/YDL198C/YML123C/YLL061W/YEL065W/YJL212C/YHL040C/YOR192C/YLL052C/YKL175W/YLR237W/YDR046C/YMR058W/YMR301C/YLL053C/YPL058C/YER024W/YHR092C/YLL055W/YLR034C/YBR294W/YAL067C/YBR085W/YER145C/YMR018W/YLR136C	49	primary_DOWN_GO
thiamine metabolic process	thiamine metabolic process	8/291	17/5859	0.470588235294118	9.47483323226198	7.99919732515533	5.53087286004999e-07	1.16568396354218e-05	9.82365559286695e-06	YGR144W/YPR121W/YCR020C/YBR240C/YPL214C/YOL055C/YOR143C/YPL258C	8	primary_DOWN_GO
sulfur compound transmembrane transporter activity	sulfur compound transmembrane transporter activity	9/291	23/5859	0.391304347826087	7.87852980726132	7.5556784089877	7.1821122237592e-07	1.49477710656988e-05	1.25970468345671e-05	YLR092W/YGR055W/YPL274W/YKL120W/YHL036W/YLL061W/YLR237W/YLL055W/YBR294W	9	primary_DOWN_GO
transsulfuration	transsulfuration	6/291	9/5859	0.666666666666667	13.4226804123711	8.52570299263562	1.05627585981319e-06	2.17123371183823e-05	1.82978001446522e-05	YGL184C/YAL012W/YGR155W/YLR303W/YHR112C/YJR130C	6	primary_DOWN_GO
pyridoxal phosphate binding	pyridoxal phosphate binding	11/291	38/5859	0.289473684210526	5.82826912642431	6.82583888465267	1.35872336904521e-06	2.72563181862684e-05	2.29699207474606e-05	YGL184C/YAL012W/YOR184W/YLR058C/YJL060W/YLR303W/YHR112C/YOL140W/YIL116W/YGL202W/YJR130C	11	primary_DOWN_GO
vitamin B6 binding	vitamin B6 binding	11/291	38/5859	0.289473684210526	5.82826912642431	6.82583888465267	1.35872336904521e-06	2.72563181862684e-05	2.29699207474606e-05	YGL184C/YAL012W/YOR184W/YLR058C/YJL060W/YLR303W/YHR112C/YOL140W/YIL116W/YGL202W/YJR130C	11	primary_DOWN_GO
alpha-amino acid catabolic process	alpha-amino acid catabolic process	14/291	63/5859	0.222222222222222	4.47422680412371	6.33776041753239	1.68015837438841e-06	3.33031392066274e-05	2.80658034218014e-05	YLR134W/YAL012W/YDR019C/YIR034C/YMR189W/YJL060W/YMR096W/YDR502C/YHR208W/YIL116W/YGL202W/YMR095C/YAL044C/YBR145W	14	primary_DOWN_GO
pyrimidine-containing compound biosynthetic process	pyrimidine-containing compound biosynthetic process	11/291	39/5859	0.282051282051282	5.67882632831086	6.70161232456179	1.80988034085005e-06	3.54523619707687e-05	2.98770339857971e-05	YGR144W/YPR121W/YJR109C/YLR420W/YOR303W/YBR240C/YPL214C/YKL216W/YOL055C/YOR143C/YPL258C	11	primary_DOWN_GO
amino acid catabolic process	amino acid catabolic process	14/291	65/5859	0.215384615384615	4.33655828707375	6.18354767862118	2.50475956304188e-06	4.84329206770877e-05	4.08162372451764e-05	YLR134W/YAL012W/YDR019C/YIR034C/YMR189W/YJL060W/YMR096W/YDR502C/YHR208W/YIL116W/YGL202W/YMR095C/YAL044C/YBR145W	14	primary_DOWN_GO
cysteine metabolic process	cysteine metabolic process	6/291	10/5859	0.6	12.080412371134	8.01653471664405	2.53072918853251e-06	4.84329206770877e-05	4.08162372451764e-05	YGL184C/YAL012W/YGR155W/YLR303W/YHR112C/YJR130C	6	primary_DOWN_GO
transporter activity	transporter activity	45/291	450/5859	0.1	2.01340206185567	5.11447564201516	3.22380948555113e-06	6.09959408345754e-05	5.14035651224839e-05	YDR345C/YHR094C/YLR092W/YLR004C/YHL047C/YOL158C/YHL028W/YIL121W/YGR138C/YOL119C/YOR222W/YGR055W/YPL274W/YHR162W/YGL186C/YLR130C/YBR104W/YOR130C/YKL120W/YHL036W/YHL016C/YER060W-A/YDL054C/YDL198C/YML123C/YLL061W/YEL065W/YJL212C/YHL040C/YOR192C/YLL052C/YKL175W/YLR237W/YDR046C/YMR058W/YMR301C/YLL053C/YPL058C/YHR092C/YLL055W/YLR034C/YBR294W/YAL067C/YBR085W/YER145C	45	primary_DOWN_GO
iron coordination entity transport	iron coordination entity transport	8/291	21/5859	0.380952380952381	7.67010309278351	6.99973684953183	3.88654592480886e-06	7.27089771326601e-05	6.12745797489084e-05	YHL047C/YOL158C/YEL065W/YHL040C/YMR301C/YBR085W/YOR383C/YOR382W	8	primary_DOWN_GO
chorismate metabolic process	chorismate metabolic process	9/291	28/5859	0.321428571428571	6.47164948453608	6.63433394608033	4.86877344829991e-06	9.00723087935483e-05	7.59073100185237e-05	YKL211C/YLR058C/YDR354W/YGL125W/YGR204W/YGR267C/YIL116W/YGL026C/YGL202W	9	primary_DOWN_GO
primary alcohol biosynthetic process	primary alcohol biosynthetic process	7/291	16/5859	0.4375	8.80863402061856	7.14971419614925	5.39114892158419e-06	9.65189564993299e-05	8.13401416239018e-05	YGR144W/YPR121W/YBR240C/YPL214C/YOL055C/YOR143C/YPL258C	7	primary_DOWN_GO
thiamine biosynthetic process	thiamine biosynthetic process	7/291	16/5859	0.4375	8.80863402061856	7.14971419614925	5.39114892158419e-06	9.65189564993299e-05	8.13401416239018e-05	YGR144W/YPR121W/YBR240C/YPL214C/YOL055C/YOR143C/YPL258C	7	primary_DOWN_GO
thiamine-containing compound biosynthetic process	thiamine-containing compound biosynthetic process	7/291	16/5859	0.4375	8.80863402061856	7.14971419614925	5.39114892158419e-06	9.65189564993299e-05	8.13401416239018e-05	YGR144W/YPR121W/YBR240C/YPL214C/YOL055C/YOR143C/YPL258C	7	primary_DOWN_GO
hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	14/291	70/5859	0.2	4.02680412371134	5.82375541227979	6.33601068947095e-06	0.00011222827444648	9.45789725539169e-05	YPR121W/YJL213W/YJL060W/YIL164C/YLR420W/YOR303W/YGR204W/YGR267C/YCL030C/YOL055C/YMR095C/YBR248C/YMR120C/YPL258C	14	primary_DOWN_GO
threonine metabolic process	threonine metabolic process	7/291	17/5859	0.411764705882353	8.29047907822923	6.88131307642342	8.77779206648965e-06	0.000153842355691634	0.000129648718278456	YNL277W/YER091C/YAL012W/YER052C/YLR303W/YDR158W/YJR139C	7	primary_DOWN_GO
cell periphery	cell periphery	69/291	852/5859	0.0809859154929577	1.6305720923479	4.55131938184088	1.35468579627931e-05	0.000234953317792192	0.000198003965618456	YDR345C/YHR094C/YLR092W/YJR137C/YLR004C/YER091C/YHL047C/YBR092C/YOL158C/YIL121W/YGR138C/YOL119C/YOR047C/YLR452C/YGR055W/YLR058C/YPL274W/YLR303W/YJR004C/YNR044W/YGL186C/YLR130C/YDR158W/YKL178C/YHR143W/YHL036W/YHL016C/YER060W-A/YDR126W/YML123C/YLL061W/YCL027W/YEL065W/YEL017C-A/YJL212C/YDR261C/YDR309C/YOR337W/YHL040C/YOR192C/YLL052C/YGL028C/YOR384W/YGL258W/YLR237W/YMR058W/YLL053C/YPL058C/YHR092C/YJR150C/YDR033W/YMR120C/YNL279W/YLL055W/YNL066W/YEL040W/YHL044W/YBR294W/YAL067C/YLR042C/YKL220C/YOL154W/YGR157W/YER145C/YOR383C/YOR107W/YOR382W/YLR461W/YNL145W	69	primary_DOWN_GO
siderophore transport	siderophore transport	5/291	8/5859	0.625	12.5837628865979	7.4946467618831	1.44603970299888e-05	0.000248211969638468	0.000209177528388227	YHL047C/YEL065W/YHL040C/YOR383C/YOR382W	5	primary_DOWN_GO
metal ion transport	metal ion transport	17/291	106/5859	0.160377358490566	3.22904104259872	5.29413943698647	1.50007432600444e-05	0.00025485956661198	0.000214779707471957	YHL047C/YOL158C/YIL121W/YLR130C/YML123C/YEL065W/YHL040C/YOR384W/YKL175W/YMR058W/YMR301C/YLR034C/YKL220C/YBR085W/YER145C/YOR383C/YOR382W	17	primary_DOWN_GO
transition metal ion binding	transition metal ion binding	55/291	632/5859	0.0870253164556962	1.75216951585541	4.57635369040567	1.6729777230432e-05	0.000281364435239084	0.000237116353515852	YGR144W/YDR261C-D/YER091C/YJL213W/YNL284C-B/YMR045C/YNL104C/YDR253C/YLR130C/YDL170W/YLR420W/YBR240C/YLR227W-B/YJR029W/YGR267C/YJR027W/YDL131W/YDR210C-D/YDR126W/YGL248W/YDR098C-B/YML123C/YCL030C/YGL209W/YER028C/YOR337W/YLL062C/YPR158C-D/YBR145W/YGR027W-B/YKL175W/YMR058W/YOR387C/YDL182W/YJL089W/YNL054W-B/YER160C/YDR365W-B/YFL002W-A/YGL089C/YER138C/YOL154W/YBR012W-B/YGR288W/YOR192C-B/YDR261W-B/YBL100W-B/YPR137C-B/YML045W/YGR161C-D/YLR136C/YPR158W-B/YBL005W-B/YMR050C/YLR013W	55	primary_DOWN_GO
zinc ion binding	zinc ion binding	52/291	586/5859	0.0887372013651877	1.78663664191971	4.58844636354108	1.73031557713692e-05	0.000288097543593297	0.000242790596244581	YDR261C-D/YER091C/YJL213W/YNL284C-B/YMR045C/YNL104C/YDR253C/YLR130C/YDL170W/YLR420W/YBR240C/YLR227W-B/YJR029W/YGR267C/YJR027W/YDL131W/YDR210C-D/YDR126W/YGL248W/YDR098C-B/YML123C/YCL030C/YGL209W/YER028C/YOR337W/YLL062C/YPR158C-D/YBR145W/YGR027W-B/YKL175W/YOR387C/YDL182W/YJL089W/YNL054W-B/YER160C/YDR365W-B/YFL002W-A/YER138C/YOL154W/YBR012W-B/YGR288W/YOR192C-B/YDR261W-B/YBL100W-B/YPR137C-B/YML045W/YGR161C-D/YLR136C/YPR158W-B/YBL005W-B/YMR050C/YLR013W	52	primary_DOWN_GO
metal ion binding	metal ion binding	62/291	745/5859	0.0832214765100671	1.67558292396042	4.51178091885829	1.80628736331155e-05	0.000297769154446904	0.00025094122514792	YGR144W/YLR134W/YDR261C-D/YER091C/YJL213W/YNL284C-B/YER055C/YMR045C/YNL104C/YDR253C/YJR109C/YLR130C/YDL170W/YLR420W/YBR240C/YLR227W-B/YJR029W/YGR267C/YJR027W/YDL131W/YDR210C-D/YPL214C/YDR126W/YGL248W/YDL066W/YDR098C-B/YML123C/YCL030C/YGL209W/YER028C/YOR337W/YLL062C/YPR158C-D/YBR145W/YKL127W/YGR027W-B/YKL175W/YMR058W/YOR387C/YDL182W/YJL089W/YNL054W-B/YER160C/YDR365W-B/YFL002W-A/YGL089C/YER138C/YOL154W/YBR012W-B/YGR288W/YOR192C-B/YDR261W-B/YBL100W-B/YPR137C-B/YML045W/YHR216W/YGR161C-D/YLR136C/YPR158W-B/YBL005W-B/YMR050C/YLR013W	62	primary_DOWN_GO
transferase activity, transferring phosphorus-containing groups	transferase activity, transferring phosphorus-containing groups	37/291	364/5859	0.101648351648352	2.04659000793021	4.71319048666862	1.85927356573199e-05	0.000303499067347429	0.000255770037473761	YJR010W/YKL001C/YDR261C-D/YPR121W/YNL284C-B/YER069W/YER052C/YMR045C/YLR227W-B/YJR029W/YPL188W/YJR027W/YDR210C-D/YPL214C/YDR098C-B/YOL055C/YEL029C/YPR158C-D/YGR027W-B/YOR143C/YNL054W-B/YER160C/YDR365W-B/YFL002W-A/YER138C/YPL258C/YBR012W-B/YOR192C-B/YDR261W-B/YBL100W-B/YPR137C-B/YML045W/YAR009C/YGR161C-D/YPR158W-B/YBL005W-B/YMR050C	37	primary_DOWN_GO
